claim,noise,model,alpha,seed,direction,threshold,empirical_tail,gaussian_tail,gap,gap_upper95,theorem_rate,normalized_upper
4,iid,contractive,0.08,2718,alternating,0.45,0.3173828125,0.3207645286368521,0.00338171613685212,0.008421494243761884,1.8782496983989507,0.004483692584080007
4,iid,contractive,0.08,2718,alternating,0.7,0.228546142578125,0.23446916634829895,0.005923023770173952,0.010469480155012256,1.2074462346850399,0.008670763015583217
4,iid,contractive,0.08,2718,alternating,0.95,0.156219482421875,0.16283987544579825,0.0066203930239232545,0.01055148719758284,0.8896972255573977,0.011859638194299534
4,iid,contractive,0.08,2718,alternating,1.2,0.10101318359375,0.10721080139375283,0.00619761780000283,0.009460465440140401,0.7043436368996066,0.01343160489357675
4,iid,sgd,0.08,3141,axis_0,0.45,0.27374267578125,0.2730088051737921,0.0007338706074578871,0.005561652266937513,1.8782496983989507,0.0029610824757104193
4,iid,sgd,0.08,3141,axis_0,0.7,0.178375244140625,0.1738272400666594,0.004548004073965606,0.008693105409760947,1.2074462346850399,0.0071995797080178295
4,iid,sgd,0.08,3141,axis_0,0.95,0.10870361328125,0.1012327333519929,0.0074708799292571015,0.010841145834386608,0.8896972255573977,0.012185208094354347
4,iid,sgd,0.08,3141,axis_0,1.2,0.06231689453125,0.05370231816512683,0.008614576366123172,0.011231927867967383,0.7043436368996066,0.015946659101526494
4,iid,sgd,0.08,3141,axis_3,0.45,0.252227783203125,0.24053995263804717,0.011687830565077828,0.01639015108145346,1.8782496983989507,0.008726289744875071
4,iid,sgd,0.08,3141,axis_3,0.7,0.152252197265625,0.1365409844100126,0.01571121285561239,0.019601182611742606,1.2074462346850399,0.016233586265524725
4,iid,sgd,0.08,3141,axis_3,0.95,0.082763671875,0.0684521350827646,0.014311536792235402,0.017294800209477827,0.8896972255573977,0.019438972846793568
4,iid,sgd,0.08,3141,axis_3,1.2,0.040740966796875,0.03013285555817935,0.01060811123869565,0.01274860870469143,0.7043436368996066,0.018099984207720684
4,iid,sgd,0.08,3141,mean,0.45,0.24761962890625,0.24014102836435636,0.007478600541893643,0.012152101826752165,1.8782496983989507,0.0064699075086293405
4,iid,sgd,0.08,3141,mean,0.7,0.14495849609375,0.13610501592554702,0.008853480168202976,0.01266542440753712,1.2074462346850399,0.010489431366557595
4,iid,sgd,0.08,3141,mean,0.95,0.074798583984375,0.06809560300181894,0.0067029809825560616,0.009551347922505594,0.8896972255573977,0.010735503773794113
4,iid,sgd,0.08,3141,mean,1.2,0.036407470703125,0.029900092976545944,0.0065073777265790556,0.008535401633909838,0.7043436368996066,0.012118234888130932
4,iid,sgd,0.08,3141,alternating,0.45,0.247222900390625,0.24014102836435636,0.007081872026268643,0.011752858954452657,1.8782496983989507,0.006257346381831434
4,iid,sgd,0.08,3141,alternating,0.7,0.143707275390625,0.13610501592554702,0.007602259465077976,0.011400492517161579,1.2074462346850399,0.009441822078426023
4,iid,sgd,0.08,3141,alternating,0.95,0.0751953125,0.06809560300181894,0.0070997094981810616,0.009955007880793157,0.8896972255573977,0.01118920863730503
4,iid,sgd,0.08,3141,alternating,1.2,0.033416748046875,0.029900092976545944,0.0035166550703290556,0.00546261023100837,0.7043436368996066,0.007755603862702293
4,iid,linear,0.08,3141,axis_0,0.45,0.297393798828125,0.29720815768556674,0.00018564114255825714,0.005135046765605503,1.8782496983989507,0.0027339531958837514
4,iid,linear,0.08,3141,axis_0,0.7,0.2066650390625,0.2037641352509022,0.002900903811597799,0.007285129554452137,1.2074462346850399,0.0060335022340373195
4,iid,linear,0.08,3141,axis_0,0.95,0.135040283203125,0.13049481332680246,0.004545469876322539,0.008245972486046175,0.8896972255573977,0.009268290660207523
4,iid,linear,0.08,3141,axis_0,1.2,0.08502197265625,0.07782434558402673,0.007197627072223267,0.01021759287301587,0.7043436368996066,0.014506545296542848
4,iid,linear,0.08,3141,axis_3,0.45,0.270965576171875,0.26225914010653817,0.008706436065336831,0.013518841207040087,1.8782496983989507,0.007197574006567794
4,iid,linear,0.08,3141,axis_3,0.7,0.17352294921875,0.16109940308129078,0.012423546137459218,0.016523934228174463,1.2074462346850399,0.01368502692170364
4,iid,linear,0.08,3141,axis_3,0.95,0.102813720703125,0.08955459636336105,0.01325912433976395,0.01654762515248798,0.8896972255573977,0.01859916461144503
4,iid,linear,0.08,3141,axis_3,1.2,0.0552978515625,0.04484301088518228,0.010454840677317723,0.012929598379505643,0.7043436368996066,0.018356946385459517
4,iid,linear,0.08,3141,mean,0.45,0.268524169921875,0.26246134653937636,0.006062823382498639,0.010861514382168664,1.8782496983989507,0.00578278510648887
4,iid,linear,0.08,3141,mean,0.7,0.167327880859375,0.16133541967928666,0.005992461180088338,0.010034051334617025,1.2074462346850399,0.008310143380615526
4,iid,linear,0.08,3141,mean,0.95,0.09588623046875,0.0897667235307733,0.006119506937976693,0.009307524965136683,0.8896972255573977,0.01046145216346549
4,iid,linear,0.08,3141,mean,1.2,0.050506591796875,0.044999631262410245,0.005506960534464755,0.007878067315036808,0.7043436368996066,0.011184976909445277
4,iid,linear,0.08,3141,alternating,0.45,0.2664794921875,0.26246134653937636,0.004018145648123639,0.008805208505567007,1.8782496983989507,0.004687986114451505
4,iid,linear,0.08,3141,alternating,0.7,0.16656494140625,0.16133541967928666,0.005229521726963338,0.009263734356484785,1.2074462346850399,0.007672171306990918
4,iid,linear,0.08,3141,alternating,0.95,0.095611572265625,0.0897667235307733,0.005844848734851693,0.009028781089040908,0.8896972255573977,0.010148150212994485
4,iid,linear,0.08,3141,alternating,1.2,0.0494384765625,0.044999631262410245,0.004438845300089755,0.00678606509570896,0.7043436368996066,0.009634594167102854
4,iid,contractive,0.08,3141,axis_0,0.45,0.2838134765625,0.2846068247368555,0.0007933481743555015,0.005674931231518369,1.8782496983989507,0.003021393394262631
4,iid,contractive,0.08,3141,axis_0,0.7,0.1907958984375,0.18796029127403735,0.00283560716346265,0.007090069259310946,1.2074462346850399,0.00587195442384263
4,iid,contractive,0.08,3141,axis_0,0.95,0.119781494140625,0.11474657436629188,0.005034919774333124,0.008550695914228447,0.8896972255573977,0.00961079305251448
4,iid,contractive,0.08,3141,axis_0,1.2,0.072052001953125,0.06452065254973405,0.007531349403390952,0.010331078104963864,0.7043436368996066,0.014667667263154962
4,iid,contractive,0.08,3141,axis_3,0.45,0.311065673828125,0.3099910034093183,0.0010746704188067113,0.006087074333711181,1.8782496983989507,0.003240822739862489
4,iid,contractive,0.08,3141,axis_3,0.7,0.223358154296875,0.2202460684564681,0.0031120858404068974,0.007621731337445598,1.2074462346850399,0.0063122738872374825
4,iid,contractive,0.08,3141,axis_3,0.95,0.151031494140625,0.14758461028838432,0.0034468838522406786,0.00732401644072416,0.8896972255573977,0.008232032460408814
4,iid,contractive,0.08,3141,axis_3,1.2,0.098907470703125,0.09302821225967983,0.005879258443445168,0.009111697506611761,0.7043436368996066,0.012936437598442442
4,iid,contractive,0.08,3141,mean,0.45,0.317474365234375,0.3207645286368521,0.00329016340247712,0.008330330320018741,1.8782496983989507,0.004435155947113765
4,iid,contractive,0.08,3141,mean,0.7,0.230499267578125,0.23446916634829895,0.003969898770173952,0.008529957095280014,1.2074462346850399,0.007064461215952227
4,iid,contractive,0.08,3141,mean,0.95,0.16033935546875,0.16283987544579825,0.0025005199770482545,0.006473378224631764,0.8896972255573977,0.007275933922999675
4,iid,contractive,0.08,3141,mean,1.2,0.1031494140625,0.10721080139375283,0.00406138733125283,0.007354636073582665,0.7043436368996066,0.01044182936890925
4,iid,contractive,0.08,3141,alternating,0.45,0.31561279296875,0.3207645286368521,0.00515173566810212,0.010183952482612613,1.8782496983989507,0.0054220439866401
4,iid,contractive,0.08,3141,alternating,0.7,0.22967529296875,0.23446916634829895,0.004793873379548952,0.009348210315013112,1.2074462346850399,0.007742133808095874
4,iid,contractive,0.08,3141,alternating,0.95,0.158447265625,0.16283987544579825,0.0043926098207982545,0.008346404803968564,0.8896972255573977,0.009381174363828682
4,iid,contractive,0.08,3141,alternating,1.2,0.10394287109375,0.10721080139375283,0.0032679303000028304,0.006572358409597764,0.7043436368996066,0.009331181635328032
4,iid,sgd,0.08,5772,axis_0,0.45,0.27496337890625,0.2730088051737921,0.001954573732457887,0.0067890396561708964,1.8782496983989507,0.0036145565001064446
4,iid,sgd,0.08,5772,axis_0,0.7,0.182159423828125,0.1738272400666594,0.008332183761465606,0.012511365453413342,1.2074462346850399,0.01036184063025954
4,iid,sgd,0.08,5772,axis_0,0.95,0.110443115234375,0.1012327333519929,0.009210381882382102,0.012604190050547392,0.8896972255573977,0.014166830791959403
4,iid,sgd,0.08,5772,axis_0,1.2,0.061370849609375,0.05370231816512683,0.007668531444248172,0.010267249659454303,0.7043436368996066,0.01457704609166185
4,iid,sgd,0.08,5772,axis_3,0.45,0.24542236328125,0.24053995263804717,0.004882410643202828,0.00954191943752471,1.8782496983989507,0.005080218804591525
4,iid,sgd,0.08,5772,axis_3,0.7,0.148406982421875,0.1365409844100126,0.011865998011862389,0.015715232046403856,1.2074462346850399,0.013015264444054642
4,iid,sgd,0.08,5772,axis_3,0.95,0.08050537109375,0.0684521350827646,0.012053236010985402,0.014999136892379892,0.8896972255573977,0.01685869806212208
4,iid,sgd,0.08,5772,axis_3,1.2,0.0384521484375,0.03013285555817935,0.00831929287932065,0.010401274349222908,0.7043436368996066,0.014767329190347254
4,iid,sgd,0.08,5772,mean,0.45,0.2431640625,0.24014102836435636,0.003023034135643643,0.00766799085869957,1.8782496983989507,0.004082519414344048
4,iid,sgd,0.08,5772,mean,0.7,0.142181396484375,0.13610501592554702,0.006076380558827976,0.009857759679779927,1.2074462346850399,0.008164139649954109
4,iid,sgd,0.08,5772,mean,0.95,0.07305908203125,0.06809560300181894,0.0049634790294310616,0.007781175683419005,0.8896972255573977,0.008745869336103726
4,iid,sgd,0.08,5772,mean,1.2,0.0350341796875,0.029900092976545944,0.0051340867109540556,0.007124911527316672,0.7043436368996066,0.010115675295483956
4,iid,sgd,0.08,5772,alternating,0.45,0.242218017578125,0.24014102836435636,0.002076989213768643,0.006715797924736143,1.8782496983989507,0.0035755618278340696
4,iid,sgd,0.08,5772,alternating,0.7,0.141693115234375,0.13610501592554702,0.005588099308827976,0.009364054016379346,1.2074462346850399,0.007755255470088854
4,iid,sgd,0.08,5772,alternating,0.95,0.07318115234375,0.06809560300181894,0.0050855493419310616,0.007905413284413477,0.8896972255573977,0.008885509651286948
4,iid,sgd,0.08,5772,alternating,1.2,0.033416748046875,0.029900092976545944,0.0035166550703290556,0.00546261023100837,0.7043436368996066,0.007755603862702293
4,iid,linear,0.08,5772,axis_0,0.45,0.297882080078125,0.29720815768556674,0.0006739223925582571,0.00562566796061784,1.8782496983989507,0.0029951651079264097
4,iid,linear,0.08,5772,axis_0,0.7,0.208648681640625,0.2037641352509022,0.004884546389722799,0.009284251728233297,1.2074462346850399,0.007689163675809612
4,iid,linear,0.08,5772,axis_0,0.95,0.137451171875,0.13049481332680246,0.006956358548197539,0.010684541121147792,0.8896972255573977,0.012009187861020808
4,iid,linear,0.08,5772,axis_0,1.2,0.08514404296875,0.07782434558402673,0.007319697384723267,0.010341628762918277,0.7043436368996066,0.014682646681441262
4,iid,linear,0.08,5772,axis_3,0.45,0.263092041015625,0.26225914010653817,0.0008329009090868311,0.005600410578155116,1.8782496983989507,0.00298171781043223
4,iid,linear,0.08,5772,axis_3,0.7,0.17047119140625,0.16109940308129078,0.009371788324959218,0.013443456136148772,1.2074462346850399,0.011133792751985743
4,iid,linear,0.08,5772,axis_3,0.95,0.10052490234375,0.08955459636336105,0.01097030598038895,0.01422614186825732,0.8896972255573977,0.015989868754895355
4,iid,linear,0.08,5772,axis_3,1.2,0.053985595703125,0.04484301088518228,0.009142584817942723,0.011589500066798004,0.7043436368996066,0.01645432635384184
4,iid,linear,0.08,5772,mean,0.45,0.264923095703125,0.26246134653937636,0.002461749163748639,0.007239873022315893,1.8782496983989507,0.0038545849513444744
4,iid,linear,0.08,5772,mean,0.7,0.165130615234375,0.16133541967928666,0.0037951955550883376,0.007815455834864857,1.2074462346850399,0.006472715397471511
4,iid,linear,0.08,5772,mean,0.95,0.093597412109375,0.0897667235307733,0.003830688578601693,0.006984411922710353,0.8896972255573977,0.007850324494756741
4,iid,linear,0.08,5772,mean,1.2,0.048858642578125,0.044999631262410245,0.0038590113157147554,0.006193137525810348,0.7043436368996066,0.008792778412922732
4,iid,linear,0.08,5772,alternating,0.45,0.263763427734375,0.26246134653937636,0.0013020811949986388,0.006073495040286702,1.8782496983989507,0.003233592980456136
4,iid,linear,0.08,5772,alternating,0.7,0.164642333984375,0.16133541967928666,0.0033069143050883376,0.007322400083698594,1.2074462346850399,0.006064369471166249
4,iid,linear,0.08,5772,alternating,0.95,0.09368896484375,0.0897667235307733,0.003922241312976693,0.007077347339010361,0.8896972255573977,0.007954781846797807
4,iid,linear,0.08,5772,alternating,1.2,0.0478515625,0.044999631262410245,0.0028519312375897554,0.0051630991278717765,0.7043436368996066,0.007330369520478394
4,iid,contractive,0.08,5772,axis_0,0.45,0.28472900390625,0.2846068247368555,0.00012217916939449847,0.005008503227576774,1.8782496983989507,0.002666580078168574
4,iid,contractive,0.08,5772,axis_0,0.7,0.19451904296875,0.18796029127403735,0.00655875169471265,0.010844629696965227,1.2074462346850399,0.008981459700186177
4,iid,contractive,0.08,5772,axis_0,0.95,0.121917724609375,0.11474657436629188,0.007171150243083124,0.010713831940234248,0.8896972255573977,0.01204211009371419
4,iid,contractive,0.08,5772,axis_0,1.2,0.070404052734375,0.06452065254973405,0.005883400184640952,0.008653382806931512,0.7043436368996066,0.012285740018923349
4,iid,contractive,0.08,5772,axis_3,0.45,0.3035888671875,0.3099910034093183,0.006402136221818289,0.011380732123335909,1.8782496983989507,0.0060592221220836726
4,iid,contractive,0.08,5772,axis_3,0.7,0.22064208984375,0.2202460684564681,0.0003960213872818974,0.0048859946917984235,1.2074462346850399,0.004046552592938373
4,iid,contractive,0.08,5772,axis_3,0.95,0.152801513671875,0.14758461028838432,0.005216903383490679,0.009112621434422132,0.8896972255573977,0.01024238490652036
4,iid,contractive,0.08,5772,axis_3,1.2,0.097747802734375,0.09302821225967983,0.004719590474695168,0.007935090963338845,0.7043436368996066,0.011265936891639544
4,iid,contractive,0.08,5772,mean,0.45,0.312469482421875,0.3207645286368521,0.00829504621497712,0.013313626751156611,1.8782496983989507,0.007088315660322136
4,iid,contractive,0.08,5772,mean,0.7,0.226165771484375,0.23446916634829895,0.008303394863923952,0.012833085174801287,1.2074462346850399,0.010628287045964224
4,iid,contractive,0.08,5772,mean,0.95,0.15606689453125,0.16283987544579825,0.0067729809145482545,0.010702510021254538,0.8896972255573977,0.012029384507239962
4,iid,contractive,0.08,5772,mean,1.2,0.1019287109375,0.10721080139375283,0.00528209045625283,0.008558021684386366,0.7043436368996066,0.012150349965617964
4,iid,contractive,0.08,5772,alternating,0.45,0.314483642578125,0.3207645286368521,0.00628088605872712,0.011308235179210532,1.8782496983989507,0.006020623982450175
4,iid,contractive,0.08,5772,alternating,0.7,0.228607177734375,0.23446916634829895,0.005861988613923952,0.010408872164122635,1.2074462346850399,0.008620567827467507
4,iid,contractive,0.08,5772,alternating,0.95,0.157379150390625,0.16283987544579825,0.0054607250551732545,0.00940367081276233,0.8896972255573977,0.010569517969296695
4,iid,contractive,0.08,5772,alternating,1.2,0.10235595703125,0.10721080139375283,0.00485484436250283,0.008136853169366496,0.7043436368996066,0.011552391110088612
4,iid,sgd,0.04,1729,axis_0,0.45,0.27325439453125,0.2730088051737921,0.0002455893574578871,0.005070684580934661,1.7830133530497683,0.002843884804486445
4,iid,sgd,0.04,1729,axis_0,0.7,0.176300048828125,0.1738272400666594,0.002472808761465606,0.0065989286272612815,1.1462228698177084,0.005757107802526008
4,iid,sgd,0.04,1729,axis_0,0.95,0.104736328125,0.1012327333519929,0.0035035947730071015,0.00681914229433793,0.8445852724972588,0.008073953591654729
4,iid,sgd,0.04,1729,axis_0,1.2,0.0576171875,0.05370231816512683,0.003914869334873172,0.006437890011924225,0.6686300073936632,0.009628479040327976
4,iid,sgd,0.04,1729,axis_3,0.45,0.2493896484375,0.24053995263804717,0.008849695799452828,0.013534350553164726,1.7830133530497683,0.007590717439112162
4,iid,sgd,0.04,1729,axis_3,0.7,0.1473388671875,0.1365409844100126,0.010797882777487389,0.014635644443377858,1.1462228698177084,0.012768585262746908
4,iid,sgd,0.04,1729,axis_3,0.95,0.077484130859375,0.0684521350827646,0.009031995776610402,0.011926834741518684,0.8445852724972588,0.01412152819839443
4,iid,sgd,0.04,1729,axis_3,1.2,0.03631591796875,0.03013285555817935,0.00618306241057065,0.008208631028196555,0.6686300073936632,0.012276791255890547
4,iid,sgd,0.04,1729,mean,0.45,0.244140625,0.24014102836435636,0.003999596635643643,0.00865086750804839,1.7830133530497683,0.004851824296913677
4,iid,sgd,0.04,1729,mean,0.7,0.14190673828125,0.13610501592554702,0.005801722355702976,0.009580052112637839,1.1462228698177084,0.008357931397897705
4,iid,sgd,0.04,1729,mean,0.95,0.07342529296875,0.06809560300181894,0.0053296899669310616,0.008153881641163385,0.8445852724972588,0.009654302421180153
4,iid,sgd,0.04,1729,mean,1.2,0.033233642578125,0.029900092976545944,0.0033335496015790556,0.005274349857321045,0.6686300073936632,0.007888293673627655
4,iid,sgd,0.04,1729,alternating,0.45,0.24041748046875,0.24014102836435636,0.000276452104393643,0.0049034745414520235,1.7830133530497683,0.00275010533884384
4,iid,sgd,0.04,1729,alternating,0.7,0.136505126953125,0.13610501592554702,0.00040011102757797623,0.004117478266047202,1.1462228698177084,0.0035922143716274235
4,iid,sgd,0.04,1729,alternating,0.95,0.069000244140625,0.06809560300181894,0.0009046411388060616,0.003648938709170571,0.8445852724972588,0.0043203911173840814
4,iid,sgd,0.04,1729,alternating,1.2,0.032562255859375,0.029900092976545944,0.0026621628828290556,0.004583926024923055,0.6686300073936632,0.006855698928008505
4,iid,linear,0.04,1729,axis_0,0.45,0.295745849609375,0.29720815768556674,0.0014623080761917429,0.006403766443791096,1.7830133530497683,0.0035915414950974576
4,iid,linear,0.04,1729,axis_0,0.7,0.205108642578125,0.2037641352509022,0.0013445073272227992,0.005716475298056983,1.1462228698177084,0.0049872284427252035
4,iid,linear,0.04,1729,axis_0,0.95,0.131927490234375,0.13049481332680246,0.0014326769075725387,0.00509685653495923,0.8445852724972588,0.006034744745061574
4,iid,linear,0.04,1729,axis_0,1.2,0.079742431640625,0.07782434558402673,0.0019180860565982671,0.00485121084471548,0.6686300073936632,0.007255448889626751
4,iid,linear,0.04,1729,axis_3,0.45,0.270477294921875,0.26225914010653817,0.008218154815336831,0.0130278318799277,1.7830133530497683,0.007306637304563171
4,iid,linear,0.04,1729,axis_3,0.7,0.169677734375,0.16109940308129078,0.008578331293709218,0.012642454582365228,1.1462228698177084,0.011029665273016097
4,iid,linear,0.04,1729,axis_3,0.95,0.09747314453125,0.08955459636336105,0.00791854816788895,0.011130016612693708,0.8445852724972588,0.01317808512074171
4,iid,linear,0.04,1729,axis_3,1.2,0.05169677734375,0.04484301088518228,0.006853766458567723,0.00925114411074896,0.6686300073936632,0.013835969083724128
4,iid,linear,0.04,1729,mean,0.45,0.266143798828125,0.26246134653937636,0.003682452288748639,0.00846759355910007,1.7830133530497683,0.004749035415027383
4,iid,linear,0.04,1729,mean,0.7,0.1669921875,0.16133541967928666,0.005656767820713338,0.00969511560654996,1.1462228698177084,0.008458316320360839
4,iid,linear,0.04,1729,mean,0.95,0.093475341796875,0.0897667235307733,0.003708618266101693,0.006860496605793175,0.8445852724972588,0.008122917636851692
4,iid,linear,0.04,1729,mean,1.2,0.04876708984375,0.044999631262410245,0.0037674585813397554,0.00609950911791624,0.6686300073936632,0.009122398113258903
4,iid,linear,0.04,1729,alternating,0.45,0.261444091796875,0.26246134653937636,0.0010172547425013612,0.005775120761627581,1.7830133530497683,0.0032389666357514842
4,iid,linear,0.04,1729,alternating,0.7,0.160125732421875,0.16133541967928666,0.0012096872574116624,0.0051804030774786625,1.1462228698177084,0.004519542589743073
4,iid,linear,0.04,1729,alternating,0.95,0.08941650390625,0.0897667235307733,0.0003502196245233069,0.003439802390506467,0.8445852724972588,0.004072770983012413
4,iid,linear,0.04,1729,alternating,1.2,0.046539306640625,0.044999631262410245,0.0015396753782147554,0.003820502954545819,0.6686300073936632,0.005713926853863824
4,iid,contractive,0.04,1729,axis_0,0.45,0.28387451171875,0.2846068247368555,0.0007323130181055015,0.005614212911470444,1.7830133530497683,0.0031487217422503156
4,iid,contractive,0.04,1729,axis_0,0.7,0.189056396484375,0.18796029127403735,0.00109610521033765,0.005335678214026949,1.1462228698177084,0.004655009383014246
4,iid,contractive,0.04,1729,axis_0,0.95,0.116180419921875,0.11474657436629188,0.0014338455555831242,0.004903445355814454,0.8445852724972588,0.005805743381382924
4,iid,contractive,0.04,1729,axis_0,1.2,0.067352294921875,0.06452065254973405,0.0028316423721409523,0.00554536912401345,0.6686300073936632,0.008293628857055698
4,iid,contractive,0.04,1729,axis_3,0.45,0.315521240234375,0.3099910034093183,0.005530236825056711,0.010562060243738756,1.7830133530497683,0.005923713485192246
4,iid,contractive,0.04,1729,axis_3,0.7,0.22540283203125,0.2202460684564681,0.005156763574781897,0.009681035924446284,1.1462228698177084,0.008446032773701265
4,iid,contractive,0.04,1729,axis_3,0.95,0.150909423828125,0.14758461028838432,0.0033248135397406786,0.007200657593963739,0.8445852724972588,0.008525672692199485
4,iid,contractive,0.04,1729,axis_3,1.2,0.09765625,0.09302821225967983,0.004628037740320168,0.007842195082086615,0.6686300073936632,0.01172875132041365
4,iid,contractive,0.04,1729,mean,0.45,0.318756103515625,0.3207645286368521,0.00200842512122712,0.0070540117922151275,1.7830133530497683,0.0039562304904500805
4,iid,contractive,0.04,1729,mean,0.7,0.2330322265625,0.23446916634829895,0.0014369397857989519,0.006014432421722008,1.1462228698177084,0.005247175379320886
4,iid,contractive,0.04,1729,mean,0.95,0.163055419921875,0.16283987544579825,0.00021554447607674554,0.004215425506072029,0.8445852724972588,0.004991118887981451
4,iid,contractive,0.04,1729,mean,1.2,0.108154296875,0.10721080139375283,0.0009434954812471696,0.004306270830153335,0.6686300073936632,0.006440439080709657
4,iid,contractive,0.04,1729,alternating,0.45,0.318023681640625,0.3207645286368521,0.00274084699622712,0.007783342055577806,1.7830133530497683,0.004365274125549722
4,iid,contractive,0.04,1729,alternating,0.7,0.230010986328125,0.23446916634829895,0.004458180020173952,0.009014850867957714,1.1462228698177084,0.007864832490553435
4,iid,contractive,0.04,1729,alternating,0.95,0.157073974609375,0.16283987544579825,0.0057659008364232545,0.009705735092463533,0.8445852724972588,0.01149171718773374
4,iid,contractive,0.04,1729,alternating,1.2,0.103118896484375,0.10721080139375283,0.00409190490937783,0.007384722470431105,0.6686300073936632,0.011044557361726767
4,iid,sgd,0.04,2718,axis_0,0.45,0.267730712890625,0.2730088051737921,0.005278092283167113,0.010072286356959408,1.7830133530497683,0.005649024635587385
4,iid,sgd,0.04,2718,axis_0,0.7,0.1708984375,0.1738272400666594,0.002928802566659394,0.0070045195275627815,1.1462228698177084,0.006110957748275218
4,iid,sgd,0.04,2718,axis_0,0.95,0.10406494140625,0.1012327333519929,0.0028322080542571015,0.006138350729829746,0.8445852724972588,0.007267887482432591
4,iid,sgd,0.04,2718,axis_0,1.2,0.057037353515625,0.05370231816512683,0.0033350353504981722,0.005846100795869033,0.6686300073936632,0.00874340177859693
4,iid,sgd,0.04,2718,axis_3,0.45,0.236328125,0.24053995263804717,0.004211827638047172,0.008811662143519007,1.7830133530497683,0.004942005694150879
4,iid,sgd,0.04,2718,axis_3,0.7,0.140350341796875,0.1365409844100126,0.0038093573868623887,0.0075703162968415345,1.1462228698177084,0.006604576209551196
4,iid,sgd,0.04,2718,axis_3,0.95,0.07427978515625,0.0684521350827646,0.005827650073485402,0.00866691748074083,0.8445852724972588,0.010261743559788346
4,iid,sgd,0.04,2718,axis_3,1.2,0.036865234375,0.03013285555817935,0.00673237881682065,0.008772627627326404,0.6686300073936632,0.013120302006071087
4,iid,sgd,0.04,2718,mean,0.45,0.24102783203125,0.24014102836435636,0.000886803666893643,0.005517834006754278,1.7830133530497683,0.0030946677978133242
4,iid,sgd,0.04,2718,mean,0.7,0.137939453125,0.13610501592554702,0.0018344371994529762,0.005568178627873751,1.1462228698177084,0.004857849877623971
4,iid,sgd,0.04,2718,mean,0.95,0.071319580078125,0.06809560300181894,0.0032239770763060616,0.006010538606240177,0.8445852724972588,0.007116556257804845
4,iid,sgd,0.04,2718,mean,1.2,0.033355712890625,0.029900092976545944,0.0034556199140790556,0.005399858516366441,0.6686300073936632,0.008076003853633832
4,iid,sgd,0.04,2718,alternating,0.45,0.241729736328125,0.24014102836435636,0.001588707963768643,0.006224331460874748,1.7830133530497683,0.0034909056907668663
4,iid,sgd,0.04,2718,alternating,0.7,0.138885498046875,0.13610501592554702,0.0027804821213279762,0.006524949106265961,1.1462228698177084,0.005692565798572548
4,iid,sgd,0.04,2718,alternating,0.95,0.069976806640625,0.06809560300181894,0.0018812036388060616,0.004643403209471247,0.8445852724972588,0.005497850081782379
4,iid,sgd,0.04,2718,alternating,1.2,0.031524658203125,0.029900092976545944,0.0016245652265790556,0.003516475698171732,0.6686300073936632,0.005259225071095813
4,iid,linear,0.04,2718,axis_0,0.45,0.292266845703125,0.29720815768556674,0.004941311982441743,0.009865738378640281,1.7830133530497683,0.0055331825539979024
4,iid,linear,0.04,2718,axis_0,0.7,0.201934814453125,0.2037641352509022,0.0018293207977772008,0.00617598295974025,1.1462228698177084,0.005388117025376102
4,iid,linear,0.04,2718,axis_0,0.95,0.130615234375,0.13049481332680246,0.00012042104819753874,0.0037690864098783227,0.8445852724972588,0.004462647565158148
4,iid,linear,0.04,2718,axis_0,1.2,0.079620361328125,0.07782434558402673,0.0017960157440982671,0.004727089028813784,0.6686300073936632,0.007069812865922811
4,iid,linear,0.04,2718,axis_3,0.45,0.25518798828125,0.26225914010653817,0.007071151825288169,0.011791614348157783,1.7830133530497683,0.006613306808941576
4,iid,linear,0.04,2718,axis_3,0.7,0.16259765625,0.16109940308129078,0.0014982531687092182,0.005493607770408882,1.1462228698177084,0.004792791973591111
4,iid,linear,0.04,2718,axis_3,0.95,0.0943603515625,0.08955459636336105,0.00480575519913895,0.007970972950837082,0.8445852724972588,0.009437736141513116
4,iid,linear,0.04,2718,axis_3,1.2,0.051025390625,0.04484301088518228,0.006182379739817723,0.008564982108911996,0.6686300073936632,0.012809748312521173
4,iid,linear,0.04,2718,mean,0.45,0.26220703125,0.26246134653937636,0.00025431528937636116,0.00501665669983135,1.7830133530497683,0.0028135833594575012
4,iid,linear,0.04,2718,mean,0.7,0.16204833984375,0.16133541967928666,0.0007129201644633376,0.004702828146431868,1.1462228698177084,0.00410289156696009
4,iid,linear,0.04,2718,mean,0.95,0.091705322265625,0.0897667235307733,0.001938598734851693,0.005063539282545635,0.8445852724972588,0.005995296682801285
4,iid,linear,0.04,2718,mean,1.2,0.04779052734375,0.044999631262410245,0.0027908960813397554,0.00510066356964586,0.6686300073936632,0.007628529251219784
4,iid,linear,0.04,2718,alternating,0.45,0.263275146484375,0.26246134653937636,0.0008137999449986388,0.005582375805448214,1.7830133530497683,0.0031308659556025186
4,iid,linear,0.04,2718,alternating,0.7,0.1644287109375,0.16133541967928666,0.0030932912582133376,0.007106684216475877,1.1462228698177084,0.006200089357496506
4,iid,linear,0.04,2718,alternating,0.95,0.092132568359375,0.0897667235307733,0.002365844828601693,0.005497319557428545,0.8445852724972588,0.006508898197069127
4,iid,linear,0.04,2718,alternating,1.2,0.04638671875,0.044999631262410245,0.0013870874875897554,0.003664355132841846,0.6686300073936632,0.005480392881446639
